time,RT,O3,O3 Flow,O3 Press,O3 BP,O3 AT,NO,NOx,NO2,Flow,GasPress,AT,RH%,BP,SR,WS_RAW,WD_RAW,Rain,WD_v,WS_v,AT_F,WS_mph,Sig,RT_F,PM25,QTot,Bam AT,Bam DT,Bam RH,DewPoint,DP_F,WC,Error?,WC
3/2/10 9:00,25.4,14.0,0.5,711.5,744.5,25.12,1,5,4,0.610000014,134.25,13.7,72,732.1,331,1.9,168,0,166,1.3,56.7,4.2,52.5,77.7,10,0.700,17.1,122.3,45,8.7,47.7,58,,
3/2/10 10:00,25.3,15.2,0.5,711.6,744.5,25.08,1,4,3,0.610000014,134.28,14.5,67,732.1,439,2.2,189,0,193,1.4,58.1,5.0,57.9,77.6,1,0.701,17.8,0.8,45,8.4,47.1,58,,
3/2/10 11:00,25.4,16.8,0.5,711.2,744.2,25.15,1,4,3,0.610000014,134.23,16.1,60,731.8,635,2.0,211,0,224,1.4,61.0,4.6,56.0,77.7,1,0.701,19.6,122.4,44,8.4,47.1,62,,
3/2/10 12:00,25.3,18.2,0.5,710.8,743.7,25.06,1,3,3,0.610000014,134.16,16.9,57,731.3,524,2.4,233,0,245,2.0,62.5,5.4,43.8,77.6,7,0.700,20.5,122.4,44,8.3,47.0,63,,
3/2/10 13:00,25.4,19.0,0.5,710.4,743.3,25.14,1,3,2,0.610000014,134.12,17.4,56,730.9,644,3.0,246,0,247,2.8,63.2,6.7,21.1,77.8,8,0.700,21.0,122.4,44,8.5,47.3,63,,
3/2/10 14:00,25.4,19.3,0.5,710.1,743.0,25.21,1,3,2,0.610000014,134.08,17.6,59,730.6,603,3.4,249,0,248,3.3,63.6,7.7,19.9,77.8,6,0.701,21.3,0.8,45,9.4,48.9,64,,
3/2/10 15:00,25.6,19.4,0.5,709.9,742.8,25.25,1,3,2,0.610000014,134.08,16.5,62,730.4,450,5.1,246,0,246,5.0,61.7,11.5,13.7,78.1,3,0.700,20.0,122.4,45,9.3,48.7,60,,
3/2/10 16:00,25.8,19.0,0.5,709.9,742.8,25.39,1,3,2,0.610000014,134.12,15.0,67,730.4,227,4.4,244,0,244,4.3,59.1,9.9,14.2,78.4,4,0.700,18.5,0.8,45,8.9,48.0,57,,
3/2/10 17:00,25.6,18.8,0.5,710.0,743.0,25.22,1,3,2,0.610000014,134.08,13.1,72,730.6,30,4.0,244,0,245,3.9,55.6,9.0,16.5,78.0,5,0.700,15.9,122.3,45,8.2,46.8,53,,
3/2/10 18:00,25.2,18.6,0.5,710.4,743.3,25.08,1,2,2,0.610000014,134.13,12.0,75,730.9,3,1.9,202,0,233,1.6,53.6,4.3,59.1,77.4,2,0.700,14.6,0.8,44,7.7,45.8,55,,
3/2/10 19:00,25.1,16.8,0.5,710.7,743.6,25.04,1,4,3,0.610000014,134.17,11.6,77,731.2,3,1.1,148,0,149,1.1,52.9,2.5,17.2,77.3,,0.701,14.2,0.8,45,7.8,46.0,54,,
3/2/10 20:00,27.9,10.1,0.5,710.8,743.9,27.58,1,3,2,0.610000014,134.80,11.2,81,731.6,3,1.3,150,0,152,1.3,52.2,2.9,16.7,82.3,4,0.700,13.9,0.8,44,8.2,46.7,53,,
3/2/10 21:00,30.2,6.8,0.5,710.7,744.1,29.62,1,3,2,0.610000014,135.10,10.5,85,731.7,3,0.6,149,0,146,0.6,51.0,1.4,20.7,86.3,6,0.700,13.2,0.8,43,8.1,46.6,57,,
3/2/10 22:00,30.8,6.6,0.5,710.4,743.9,30.22,1,3,2,0.610000014,135.14,9.5,89,731.4,3,0.5,154,0,151,0.5,49.0,1.1,15.0,87.4,2,0.700,12.1,122.3,42,7.8,46.0,57,,
3/2/10 23:00,31.1,1.9,0.5,710.2,743.7,30.37,1,2,1,0.610000014,135.11,8.2,92,731.2,3,1.2,142,0,141,1.2,46.7,2.8,11.6,88.0,,0.700,10.9,122.4,41,7.0,44.5,47,,
3/3/10 0:00,31.1,3.8,0.5,710.2,743.7,30.38,1,3,2,0.610000014,135.10,7.0,93,731.2,3,1.5,137,0,137,1.5,44.7,3.3,10.4,88.0,,0.700,9.8,0.8,40,5.9,42.7,44,,
3/3/10 1:00,30.8,7.8,0.5,710.2,743.6,30.32,,,,,,7.1,94,731.2,3,0.1,132,0,141,0.1,44.8,0.1,22.9,87.4,3,0.701,9.7,122.4,40,6.2,43.1,62,,
3/3/10 2:00,30.8,,,,,,1,3,2,0.610000014,134.99,8.1,93,730.8,2,0.0,120,0,139,0.0,46.6,0.0,36.0,87.5,6,0.700,10.8,122.3,41,7.1,44.7,65,,
3/3/10 3:00,31.0,1.9,0.49000001,709.6,743.0,30.65,1,3,2,0.610000014,134.93,7.2,95,730.6,3,0.0,155,0,138,0.0,44.9,0.0,31.5,87.8,3,0.700,9.9,122.3,40,6.4,43.5,63,,
3/3/10 4:00,31.1,-0.3,0.49000001,709.7,743.1,30.32,2,3,1,0.610000014,134.89,5.6,96,730.7,3,0.9,141,0,143,0.9,42.1,2.1,9.6,88.0,2,0.701,8.4,122.4,39,5.0,41.0,45,,
3/3/10 5:00,27.3,2.7,0.5,710.4,743.5,27.02,9,13,4,0.610000014,134.27,4.8,95,731.1,3,0.5,143,0,142,0.5,40.6,1.2,9.7,81.1,2,0.701,7.5,0.8,39,4.0,39.2,52,,
3/3/10 6:00,25.5,1.5,0.5,710.9,743.8,25.23,9,13,4,0.610000014,134.10,4.4,95,731.4,34,1.7,144,0,144,1.7,39.8,3.9,7.4,77.9,1,0.700,7.2,122.5,40,3.6,38.4,37,,
3/3/10 7:00,25.5,1.4,0.5,711.0,744.0,25.18,11,17,7,0.610000014,134.15,7.4,88,731.6,242,0.1,147,0,126,0.0,45.4,0.3,72.4,77.9,1,0.701,10.9,0.8,44,5.6,42.1,61,,
3/3/10 8:00,25.4,1.6,0.5,711.4,744.3,25.06,11,21,10,0.610000014,134.16,10.9,76,731.9,439,0.0,115,0,270,0.0,51.6,0.0,63.3,77.8,7,0.701,14.8,122.4,44,6.9,44.3,68,,
3/3/10 9:00,24.9,5.3,0.5,711.4,744.3,25.02,5,13,8,0.610000014,134.17,13.5,65,731.9,581,0.1,141,0,11,0.1,56.2,0.2,52.8,76.8,4,0.700,17.7,0.8,43,7.0,44.6,69,,
3/3/10 10:00,25.5,11.7,0.5,711.2,744.1,25.30,2,6,4,0.610000014,134.24,15.5,55,731.7,601,0.7,178,0,282,0.4,59.9,1.5,88.6,77.9,3,0.700,19.4,0.8,43,6.5,43.7,66,,
3/3/10 11:00,25.6,16.7,0.5,710.9,743.9,25.40,1,3,2,0.610000014,134.21,16.0,50,731.5,618,1.9,230,0,245,1.6,60.9,4.3,46.3,78.1,4,0.700,19.8,122.3,41,5.5,41.9,62,,
3/3/10 12:00,25.3,18.2,0.5,710.6,743.5,25.03,1,2,1,0.610000014,134.11,16.7,47,731.1,584,2.1,231,0,242,1.7,62.1,4.6,45.7,77.5,1,0.701,20.5,122.3,41,5.2,41.4,63,,
3/3/10 13:00,25.4,18.1,0.5,709.9,742.8,25.22,1,2,1,0.610000014,134.04,16.0,55,730.4,403,3.3,244,0,246,3.1,60.8,7.3,23.9,77.8,0,0.701,19.4,0.8,43,7.0,44.5,60,,
3/3/10 14:00,25.8,,,,,,,,,,,16.0,59,730.1,491,4.0,242,0,243,3.8,60.8,9.0,20.0,78.5,0,0.700,19.3,122.4,44,8.0,46.4,60,,
3/3/10 15:00,25.5,,,,,,,,,,,15.3,63,730.0,422,5.4,245,0,244,5.2,59.5,12.0,14.4,77.8,2,0.700,18.8,122.3,44,8.2,46.7,57,,
3/3/10 16:00,24.5,,,,,,0,1,1,0.610000014,152.25,14.0,67,730.1,204,4.7,246,0,245,4.5,57.2,10.6,17.6,76.1,,,,,,8.0,46.4,55,,
3/3/10 17:00,22.9,39.4,0.5,710.0,742.4,26.76,,,,,,12.5,75,730.0,24,3.3,240,0,247,3.0,54.6,7.4,37.2,73.2,,0.000,15.3,117.9,47,8.1,46.6,53,low Qtot,
3/3/10 18:00,26.0,19.4,0.49000001,709.8,742.4,28.55,1,2,1,0.610000014,150.68,11.4,80,730.1,3,1.3,204,0,228,0.7,52.6,3.0,71.7,78.8,4,0.699,14.0,122.3,46,8.1,46.6,54,,
3/3/10 19:00,25.9,15.8,0.5,710.1,742.7,28.69,2,5,4,0.610000014,150.08,10.7,85,730.5,3,0.8,118,0,127,0.7,51.3,1.8,31.7,78.7,5,0.701,13.4,0.8,46,8.2,46.8,55,,
3/3/10 20:00,28.5,8.1,0.5,709.9,742.8,30.33,1,2,1,0.610000014,149.94,10.1,88,730.6,3,0.1,154,0,217,0.1,50.1,0.3,63.3,83.3,5,0.700,12.7,122.2,45,8.2,46.7,63,,
3/3/10 21:00,30.8,2.9,0.49000001,709.7,742.7,32.69,1,4,3,0.610000014,149.12,9.3,92,730.5,3,0.8,151,0,152,0.8,48.7,1.8,15.5,87.5,6,0.701,11.9,122.3,43,8.0,46.4,56,,
3/3/10 22:00,31.4,4.4,0.49000001,709.7,742.8,33.36,1,3,2,0.610000014,148.66,8.6,94,730.6,3,0.3,139,0,146,0.3,47.5,0.8,15.5,88.5,2,0.700,11.2,122.3,42,7.6,45.7,57,,
3/3/10 23:00,31.6,3.0,0.49000001,709.5,742.7,33.59,1,3,2,0.610000014,148.22,8.8,89,730.4,3,0.2,136,0,129,0.1,47.8,0.4,66.9,88.9,0,0.701,11.4,122.3,42,7.0,44.5,58,,
3/4/10 0:00,31.8,6.5,0.49000001,709.4,742.6,33.71,1,3,2,0.610000014,147.54,9.4,85,730.3,3,0.3,139,0,143,0.2,48.9,0.6,63.1,89.2,0,0.701,12.1,122.5,42,7.0,44.5,59,,
3/4/10 1:00,31.6,20.9,0.49000001,709.5,742.6,33.40,,,,,,9.1,92,730.3,3,0.9,192,0.050000001,211,0.6,48.3,2.1,62.0,89.0,,0.700,11.7,122.4,42,7.8,46.0,53,,
3/4/10 2:00,31.9,,,,,,1,2,1,0.610000014,154.15,8.9,95,730.0,3,0.9,157,0.02,147,0.7,48.0,2.1,57.9,89.4,1,0.700,11.5,122.3,42,8.2,46.7,53,,
3/4/10 3:00,32.3,4.0,0.49000001,708.9,742.1,34.21,1,2,1,0.610000014,153.06,8.8,94,729.8,3,0.7,140,0,142,0.7,47.8,1.6,28.8,90.1,2,0.700,11.5,122.3,42,7.9,46.3,54,,
3/4/10 4:00,32.2,3.8,0.49000001,709.0,742.2,34.11,1,2,1,0.610000014,152.47,8.8,95,729.9,3,0.3,135,0,126,0.3,47.9,0.7,34.1,89.9,,0.700,11.5,122.3,42,8.0,46.3,58,,
3/4/10 5:00,28.3,9.6,0.49000001,709.6,742.5,31.76,5,13,7,0.610000014,151.66,8.4,93,730.2,3,1.1,143,0,140,1.0,47.1,2.4,31.2,83.0,,0.701,11.0,122.3,42,7.3,45.1,50,,
3/4/10 6:00,26.1,12.5,0.5,710.0,742.7,29.16,2,6,4,0.610000014,151.25,7.8,92,730.5,26,0.6,145,0,151,0.6,46.0,1.4,29.7,78.9,,0.701,10.6,122.3,43,6.5,43.7,55,,
3/4/10 7:00,26.0,8.9,0.5,710.4,743.0,28.79,3,9,5,0.610000014,150.83,8.6,89,730.8,175,0.8,140,0.01,141,0.8,47.5,1.8,19.6,78.8,1,0.701,11.7,122.2,44,6.9,44.5,52,,
3/4/10 8:00,25.9,12.2,0.5,710.6,743.2,28.67,2,7,5,0.610000014,150.64,11.3,67,731.0,453,1.2,213,0,283,0.9,52.3,2.6,75.2,78.6,0,0.701,15.1,122.3,42,5.4,41.7,56,,
3/4/10 9:00,25.7,16.5,0.5,710.7,743.3,28.54,1,3,2,0.610000014,150.39,12.3,58,731.0,589,2.1,263,0,265,1.9,54.1,4.8,32.2,78.3,1,0.700,16.1,122.3,40,4.2,39.6,54,,
3/4/10 10:00,25.8,18.6,0.5,710.7,743.3,28.55,1,2,1,0.610000014,150.10,12.8,55,731.0,629,2.9,255,0,253,2.7,55.1,6.4,20.6,78.4,3,0.700,16.7,122.2,40,3.9,39.0,54,,
3/4/10 11:00,25.7,19.9,0.5,710.5,743.1,28.50,1,2,1,0.610000014,148.06,13.6,51,730.8,715,2.8,239,0,246,2.5,56.5,6.2,33.0,78.3,2,0.700,17.4,122.2,40,3.6,38.6,56,,
3/4/10 12:00,25.8,19.5,0.5,710.2,742.8,28.58,1,3,2,0.610000014,145.16,13.6,57,730.5,655,3.6,241,0,248,3.3,56.5,8.0,32.1,78.5,2,0.700,17.2,122.3,41,5.2,41.3,55,,
3/4/10 13:00,25.8,21.7,0.5,709.9,742.5,28.57,1,2,2,0.610000014,144.92,13.9,54,730.2,785,4.6,241,0,245,4.3,57.0,10.3,25.8,78.5,3,0.701,17.6,122.2,41,4.7,40.5,55,,
3/4/10 14:00,25.9,22.5,0.5,709.8,742.5,28.58,1,2,1,0.610000014,144.73,13.8,54,730.2,696,3.9,231,0,241,3.3,56.8,8.6,41.2,78.6,2,0.700,17.4,0.8,41,4.5,40.1,55,,
3/4/10 15:00,25.9,23.0,0.5,709.9,742.5,28.63,1,2,1,0.610000014,144.64,13.3,56,730.3,454,3.3,230,0,243,2.8,55.9,7.4,47.9,78.7,,0.701,16.9,122.3,41,4.8,40.5,55,,
3/4/10 16:00,25.9,23.0,0.5,710.0,742.6,28.66,1,2,1,0.610000014,144.56,11.7,62,730.3,140,4.5,243,0,244,4.3,53.0,10.2,18.6,78.7,,0.700,14.7,122.5,41,4.6,40.3,50,,
3/4/10 17:00,26.0,22.5,0.5,710.1,742.7,28.71,1,2,1,0.610000014,144.48,10.6,69,730.5,36,3.2,246,0,246,3.0,51.1,7.2,25.0,78.7,3,0.700,13.4,0.8,41,5.1,41.2,49,,
3/4/10 18:00,26.0,21.0,0.5,710.3,742.9,28.72,1,3,2,0.610000014,144.41,9.4,75,730.7,3,1.2,177,0,189,0.7,49.0,2.7,61.1,78.8,5,0.701,12.1,122.4,42,5.3,41.5,51,,
3/4/10 19:00,26.0,18.5,0.5,710.7,743.4,28.71,2,5,4,0.610000014,144.46,8.7,80,731.2,3,2.0,148,0,149,2.0,47.7,4.6,11.6,78.9,,0.701,11.4,122.3,42,5.5,41.9,46,,
3/4/10 20:00,28.1,12.7,0.5,710.8,743.6,30.12,1,3,2,0.610000014,144.57,8.4,83,731.5,3,2.5,148,0,149,2.5,47.1,5.6,9.1,82.6,3,0.700,11.1,122.4,42,5.6,42.2,44,,
3/4/10 21:00,30.1,7.0,0.5,710.7,743.7,32.26,2,5,3,0.610000014,144.53,7.7,86,731.5,3,0.9,143,0,146,0.9,45.8,2.1,17.6,86.1,6,0.700,10.4,0.8,41,5.4,41.8,50,,
3/4/10 22:00,30.8,5.9,0.5,710.7,743.8,32.91,1,2,1,0.610000014,144.57,7.3,88,731.6,3,0.5,133,0,145,0.5,45.1,1.2,27.3,87.4,3,0.700,10.0,122.3,41,5.4,41.8,53,,
3/4/10 23:00,31.2,,0.5,710.6,743.8,33.11,1,2,1,0.610000014,144.59,6.6,90,731.6,3,0.4,138,0,140,0.3,43.9,0.8,21.7,88.1,3,0.700,9.3,122.3,40,5.0,41.0,54,,
3/5/10 0:00,31.1,2.2,0.5,710.6,743.7,33.21,1,2,1,0.610000014,144.57,4.7,94,731.5,3,1.2,141,0,142,1.1,40.4,2.6,9.1,88.0,2,0.700,7.4,122.4,39,3.8,38.8,41,,
3/5/10 1:00,30.5,4.1,0.5,710.8,743.9,32.66,,,,,,3.6,95,731.7,3,1.5,144,0,143,1.4,38.4,3.3,8.6,87.0,1,0.700,6.4,0.8,38,2.8,37.1,36,,
3/5/10 2:00,30.6,,,,,,2,2,1,0.610000014,150.43,3.1,96,731.5,3,0.4,140,0,146,0.4,37.5,0.9,12.2,87.0,,0.700,5.8,0.8,38,2.4,36.4,51,,
3/5/10 3:00,31.0,3.4,0.5,710.2,743.3,33.18,2,4,2,0.610000014,149.91,3.2,95,731.2,3,0.3,157,0,323,0.3,37.7,0.8,73.1,87.7,1,0.700,5.8,122.2,38,2.5,36.5,54,,
3/5/10 4:00,30.7,0.1,0.5,710.0,743.1,33.09,2,6,4,0.610000014,149.79,4.9,86,730.9,3,2.0,310,0,312,2.0,40.8,4.6,16.4,87.2,5,0.701,7.6,0.8,39,2.8,37.1,38,,
3/5/10 5:00,27.7,4.9,0.5,710.4,743.3,31.18,2,10,8,0.610000014,149.37,4.9,85,731.0,3,2.4,310,0,314,2.3,40.7,5.3,16.0,81.9,4,0.701,7.6,122.3,39,2.5,36.6,37,,
3/5/10 6:00,26.1,3.5,0.5,710.5,743.1,29.10,5,14,10,0.610000014,149.08,4.7,83,731.0,37,1.1,240,0,326,1.0,40.5,2.5,86.0,79.0,0,0.700,7.6,0.8,39,2.1,35.8,47,,
3/5/10 7:00,26.0,1.5,0.5,710.7,743.4,28.93,22,34,12,0.610000014,148.83,6.2,80,731.1,240,0.2,120,0,142,0.2,43.2,0.4,30.3,78.8,4,0.701,9.7,122.3,40,3.0,37.4,58,,
3/5/10 8:00,26.0,4.2,0.5,710.9,743.5,28.67,8,17,9,0.610000014,149.08,9.0,67,731.3,451,0.3,101,0,11,0.2,48.3,0.6,39.9,78.8,9,0.700,13.0,0.8,40,3.3,38.0,60,,
3/5/10 9:00,25.8,8.5,0.5,710.6,743.2,28.56,3,10,7,0.610000014,148.92,11.6,59,730.9,613,1.1,129,0,8,0.8,52.9,2.4,42.0,78.4,6,0.700,15.4,0.8,40,4.0,39.1,55,,
3/5/10 10:00,25.8,13.7,0.5,710.1,742.7,28.57,2,7,5,0.610000014,148.64,14.3,53,730.4,771,1.2,95,0,32,0.9,57.7,2.6,45.6,78.4,8,0.700,18.2,0.8,41,4.6,40.3,60,,
3/5/10 11:00,26.0,17.2,0.49000001,709.4,742.0,28.76,1,5,4,0.610000014,148.52,16.7,41,729.8,831,0.8,182,0,358,0.5,62.0,1.7,60.9,78.7,9,0.701,20.7,122.3,40,3.4,38.1,66,,
3/5/10 12:00,26.1,20.1,0.49000001,708.6,741.2,28.98,1,4,3,0.610000014,148.34,18.9,34,728.9,820,0.4,168,0,336,0.2,66.0,0.9,83.6,79.0,3,0.701,22.9,122.3,39,2.5,36.5,72,,
3/5/10 13:00,26.0,21.4,0.49000001,707.7,740.3,28.69,1,4,3,0.610000014,148.05,20.0,33,728.0,644,0.6,206,0,266,0.5,68.0,1.4,80.8,78.8,0,0.701,24.0,122.3,39,3.0,37.4,73,,
3/5/10 14:00,26.1,21.4,0.49000001,707.4,740.0,28.82,1,4,3,0.610000014,147.86,18.7,41,727.8,551,4.0,238,0,243,3.8,65.7,8.9,25.0,79.0,1,0.700,22.6,0.8,41,5.0,41.0,66,,
3/5/10 15:00,26.1,22.7,0.49000001,707.7,740.4,28.86,1,3,2,0.610000014,147.75,15.8,48,728.1,390,4.8,231,0,239,4.4,60.4,10.9,33.8,79.0,1,0.700,19.1,0.8,41,4.7,40.5,59,,
3/5/10 16:00,26.2,23.4,0.49000001,707.6,740.3,28.90,1,4,3,0.610000014,147.60,13.9,61,728.0,152,2.0,151,0,148,1.7,57.0,4.4,45.7,79.1,0,0.701,17.1,122.4,42,6.4,43.6,58,,
3/5/10 17:00,25.9,23.4,0.49000001,707.6,740.3,28.70,1,4,3,0.610000014,147.34,12.4,70,728.0,25,1.5,148,0,144,1.2,54.3,3.3,50.1,78.6,4,0.700,15.2,0.8,43,6.9,44.5,55,,
3/5/10 18:00,26.0,22.9,0.49000001,708.0,740.6,28.73,1,4,3,0.610000014,147.28,11.1,79,728.4,3,0.8,180,0,218,0.3,52.1,1.9,88.4,78.8,6,0.700,13.8,122.2,44,7.6,45.7,55,,
3/5/10 19:00,26.0,22.7,0.49000001,708.3,740.9,28.75,1,4,3,0.610000014,147.24,10.5,83,728.7,3,1.4,170,0,164,1.0,51.0,3.2,59.4,78.8,4,0.700,13.2,122.3,45,7.8,46.0,52,,
3/5/10 20:00,28.4,14.5,0.49000001,708.0,740.9,30.29,1,4,3,0.610000014,147.62,10.0,86,728.7,3,1.4,151,0,152,1.3,50.0,3.1,16.9,83.1,7,0.700,12.7,0.8,44,7.8,46.1,50,,
3/5/10 21:00,30.8,7.4,0.49000001,707.3,740.4,32.69,1,3,2,0.610000014,147.47,9.6,88,728.2,3,0.5,97,0,86,0.4,49.3,1.0,38.1,87.4,5,0.701,12.4,0.8,43,7.7,45.9,55,,
3/5/10 22:00,31.5,6.0,0.49000001,706.8,739.9,33.49,1,5,4,0.610000014,147.33,9.7,87,727.7,3,1.2,233,0,343,1.0,49.5,2.8,35.5,88.7,2,0.700,12.4,122.4,42,7.7,45.9,50,,
3/5/10 23:00,31.9,4.6,0.49000001,706.4,739.5,33.84,1,6,5,0.610000014,147.25,9.3,88,727.3,3,0.6,150,0,28,0.2,48.8,1.3,69.6,89.4,4,0.700,12.1,122.4,42,7.4,45.3,57,,
3/6/10 0:00,32.0,3.6,0.49000001,705.9,739.1,33.98,1,4,3,0.610000014,147.13,8.2,92,726.8,3,0.5,143,0,130,0.5,46.7,1.2,47.3,89.7,4,0.700,10.9,0.8,41,6.9,44.4,54,,
3/6/10 1:00,31.9,15.3,0.49000001,706.0,739.1,33.67,,,,,,8.0,92,726.8,3,1.3,141,0,141,1.3,46.4,3.0,16.3,89.5,5,0.700,10.6,0.8,41,6.8,44.3,46,,
3/6/10 2:00,32.1,,,,,,1,3,2,0.610000014,149.38,7.8,92,726.5,3,1.8,139,0,139,1.7,46.0,3.9,8.8,89.7,6,0.701,10.5,122.4,41,6.6,43.9,44,,
3/6/10 3:00,32.3,2.5,0.49000001,705.2,738.4,34.22,1,3,2,0.610000014,149.25,7.3,93,726.1,3,0.9,154,0,147,0.8,45.1,2.0,33.8,90.1,5,0.700,10.0,122.2,40,6.3,43.3,51,,
3/6/10 4:00,32.2,2.1,0.49000001,704.7,737.9,34.10,1,5,3,0.600000024,148.91,7.8,91,725.6,3,0.5,214,0,306,0.3,46.1,1.0,98.0,90.0,5,0.700,10.5,122.3,40,6.4,43.6,54,,
3/6/10 5:00,32.0,2.1,0.49000001,704.9,738.0,33.99,1,5,3,0.610000014,148.76,7.0,94,725.8,3,1.5,141,0,142,1.5,44.6,3.3,11.8,89.6,6,0.701,9.7,122.3,40,6.1,43.0,44,,
3/6/10 6:00,31.8,3.0,0.49000001,705.1,738.2,33.86,1,4,3,0.610000014,148.63,8.5,89,726.0,22,1.8,143,0,143,1.6,47.3,4.0,24.9,89.3,6,0.700,11.1,122.3,41,6.7,44.1,46,,
3/6/10 7:00,31.8,4.3,0.49000001,705.6,738.7,33.82,1,4,3,0.610000014,148.63,9.7,85,726.5,137,2.3,140,0,140,1.9,49.4,5.2,45.0,89.3,6,0.701,12.5,0.8,41,7.3,45.1,48,,
3/6/10 8:00,32.0,5.1,0.49000001,706.1,739.3,34.00,1,4,3,0.610000014,148.62,11.5,78,727.0,414,1.9,145,0,144,1.5,52.7,4.2,45.0,89.7,6,0.701,14.9,122.3,41,7.7,45.9,53,,
3/6/10 9:00,33.0,7.0,0.49000001,705.8,739.1,34.84,1,4,3,0.610000014,148.48,13.4,69,726.8,705,2.2,146,0,143,1.7,56.1,5.0,46.6,91.4,7,0.701,17.2,122.3,40,7.8,46.0,56,,
3/6/10 10:00,34.1,6.9,0.49000001,705.3,738.7,35.83,1,4,3,0.610000014,148.30,15.0,61,726.4,740,1.9,173,0,167,0.8,59.0,4.3,79.4,93.3,8,0.700,18.9,122.4,39,7.4,45.3,59,,
3/6/10 11:00,34.8,7.2,0.49000001,705.1,738.5,36.48,1,4,3,0.610000014,148.18,14.0,61,726.2,248,1.8,180,0,176,0.9,57.2,4.0,74.4,94.6,4,0.701,17.2,122.3,38,6.6,43.9,58,,
3/6/10 12:00,34.9,7.5,0.49000001,704.6,738.0,36.55,1,4,2,0.600000024,148.00,14.1,59,725.7,359,2.3,176,0,184,1.4,57.3,5.2,59.3,94.8,1,0.701,17.3,122.3,38,6.3,43.3,57,,
3/6/10 13:00,35.0,5.7,0.49000001,704.0,737.4,36.77,1,5,3,0.600000024,147.78,12.9,69,725.1,291,6.1,243,0,243,5.9,55.3,13.5,13.4,95.0,4,0.700,16.0,122.2,38,7.4,45.4,52,,
3/6/10 14:00,35.0,6.1,0.49000001,704.0,737.5,36.82,1,4,3,0.600000024,147.72,12.4,69,725.1,125,1.5,188,0,198,0.9,54.3,3.5,66.8,95.1,5,0.700,15.2,122.3,38,6.8,44.3,55,,
3/6/10 15:00,34.9,5.5,0.49000001,703.8,737.2,36.68,1,4,3,0.600000024,147.60,11.9,73,724.8,124,2.1,185,0,216,1.1,53.4,4.8,76.1,94.9,5,0.700,14.9,122.3,38,7.2,44.9,53,,
3/6/10 16:00,34.7,4.5,0.49000001,703.9,737.4,36.54,1,4,3,0.600000024,147.52,10.3,83,725.0,67,2.1,164,0.01,171,1.3,50.5,4.7,52.2,94.5,3,0.700,13.0,122.3,39,7.6,45.7,50,,
3/6/10 17:00,34.4,6.0,0.49000001,704.1,737.5,36.23,1,3,2,0.600000024,147.41,9.5,87,725.2,12,1.0,141,0.029999999,139,0.8,49.2,2.3,38.0,94.0,0,0.700,12.2,122.3,39,7.6,45.6,51,,
3/6/10 18:00,34.1,5.7,0.49000001,704.6,738.0,35.91,1,3,2,0.600000024,147.38,8.9,90,725.6,3,1.8,167,0.050000001,169,1.2,48.1,4.0,55.3,93.4,0,0.700,11.6,122.3,39,7.3,45.1,49,,
3/6/10 19:00,33.7,6.9,0.49000001,704.9,738.2,35.60,1,3,1,0.610000014,147.37,8.5,93,725.9,3,1.7,147,0.050000001,148,1.6,47.2,3.9,26.4,92.7,1,0.700,11.1,122.3,40,7.3,45.2,47,,
3/6/10 20:00,33.5,4.5,0.49000001,704.8,738.1,35.35,1,2,1,0.610000014,147.32,7.9,92,725.8,3,0.3,132,0,146,0.3,46.3,0.8,23.6,92.3,,0.700,10.6,122.3,39,6.7,44.0,57,,
3/6/10 21:00,33.3,3.2,0.49000001,705.0,738.3,35.17,1,2,1,0.610000014,147.30,7.6,95,726.0,3,0.2,136,0,141,0.2,45.7,0.5,28.0,92.0,,0.700,10.4,122.3,40,6.8,44.2,59,,
3/6/10 22:00,33.3,2.4,0.49000001,705.1,738.4,35.05,1,3,2,0.610000014,147.29,7.9,95,726.1,3,0.0,193,0,0,0.0,46.2,0.0,65.5,92.0,0,0.701,10.5,122.3,40,7.2,44.9,64,,
3/6/10 23:00,32.9,2.8,0.49000001,705.0,738.3,34.90,1,6,5,0.610000014,147.25,8.3,94,726.0,3,0.0,242,0.01,302,0.0,47.0,0.0,74.1,91.2,4,0.700,11.0,122.4,41,7.4,45.3,65,,
3/7/10 0:00,32.7,3.0,0.49000001,704.8,738.0,34.81,1,7,6,0.600000024,147.17,8.5,94,725.7,2,0.3,176,0.01,315,0.2,47.2,0.6,93.8,90.9,7,0.700,11.2,122.4,41,7.6,45.7,60,,
3/7/10 1:00,32.8,13.0,0.49000001,704.7,737.9,34.43,,,,,,8.3,96,725.6,3,0.2,121,0.02,114,0.2,46.9,0.4,17.1,91.0,4,0.701,11.0,122.3,41,7.6,45.7,60,,
3/7/10 2:00,32.5,,,,,,1,3,2,0.600000024,148.64,8.0,96,725.2,3,0.0,179,0,143,0.0,46.4,0.0,90.7,90.6,2,0.701,10.7,122.3,41,7.4,45.3,64,,
3/7/10 3:00,32.7,2.8,0.49000001,703.7,736.9,34.86,1,4,3,0.600000024,148.15,8.1,95,724.7,3,0.0,250,0,5,0.0,46.6,0.0,35.1,90.9,3,0.700,11.0,0.8,41,7.4,45.3,65,,
3/7/10 4:00,32.6,2.4,0.49000001,703.7,736.9,34.66,1,5,4,0.600000024,148.00,7.9,96,724.7,3,0.2,187,0,50,0.1,46.3,0.5,83.8,90.8,4,0.701,10.6,0.8,41,7.2,45.0,59,,
