MESSY_DATE,SITE,OZONE,LATITUDE,LONGITUDE,temperature,UNITS
2015-08-16T23:00:00Z,27-017-7417,0.029,46.713694,-92.511722,72.26,PPM
2015-08-17T00:00:00Z,27-017-7417,0.024,46.713694,-92.511722,67.17,PPM
2015-08-17T01:00:00Z,27-017-7417,0.023,46.713694,-92.511722,66.55,PPM
2015-08-17T02:00:00Z,27-017-7417,0.021,46.713694,-92.511722,64.6,PPM
2015-08-17T03:00:00Z,27-017-7417,0.019,46.713694,-92.511722,64.31,PPM
2015-08-17T04:00:00Z,27-017-7417,0.017,46.713694,-92.511722,63.31,PPM
2015-08-17T05:00:00Z,27-017-7417,0.015,46.713694,-92.511722,61.57,PPM
2015-08-17T06:00:00Z,27-017-7417,0.014,46.713694,-92.511722,61.48,PPM
2015-08-17T07:00:00Z,27-017-7417,0.014,46.713694,-92.511722,61.42,PPM
2015-08-17T08:00:00Z,27-017-7417,0.013,46.713694,-92.511722,61.39,PPM
2015-08-17T09:00:00Z,27-017-7417,0.011,46.713694,-92.511722,61.15,PPM
2015-08-17T10:00:00Z,27-017-7417,0.009,46.713694,-92.511722,59.37,PPM
2015-08-17T11:00:00Z,27-017-7417,0.009,46.713694,-92.511722,57.66,PPM
2015-08-17T12:00:00Z,27-017-7417,0.012,46.713694,-92.511722,57.44,PPM
2015-08-17T13:00:00Z,27-017-7417,0.015,46.713694,-92.511722,59.31,PPM
2015-08-17T14:00:00Z,27-017-7417,0.02,46.713694,-92.511722,62.72,PPM
2015-08-17T15:00:00Z,27-017-7417,0.025,46.713694,-92.511722,64.15,PPM
2015-08-17T16:00:00Z,27-017-7417,0.028,46.713694,-92.511722,66.04,PPM
2015-08-17T17:00:00Z,27-017-7417,0.028,46.713694,-92.511722,68.02,PPM
2015-08-17T18:00:00Z,27-017-7417,0.028,46.713694,-92.511722,69.62,PPM
2015-08-17T19:00:00Z,27-017-7417,0.029,46.713694,-92.511722,69.84,PPM
2015-08-17T20:00:00Z,27-017-7417,0.031,46.713694,-92.511722,71.52,PPM
2015-08-17T21:00:00Z,27-017-7417,0.034,46.713694,-92.511722,71.45,PPM
2015-08-17T22:00:00Z,27-017-7417,0.033,46.713694,-92.511722,71.33,PPM
2015-08-17T23:00:00Z,27-017-7417,0.028,46.713694,-92.511722,68.03,PPM
2015-08-18T00:00:00Z,27-017-7417,0.023,46.713694,-92.511722,66.01,PPM
2015-08-18T01:00:00Z,27-017-7417,0.017,46.713694,-92.511722,64.26,PPM
2015-08-18T02:00:00Z,27-017-7417,0.015,46.713694,-92.511722,59.68,PPM
2015-08-18T03:00:00Z,27-017-7417,0.017,46.713694,-92.511722,57.63,PPM
2015-08-18T04:00:00Z,27-017-7417,0.014,46.713694,-92.511722,55.88,PPM
2015-08-18T05:00:00Z,27-017-7417,0.008,46.713694,-92.511722,53.21,PPM
2015-08-18T06:00:00Z,27-017-7417,0.006,46.713694,-92.511722,52.8,PPM
2015-08-18T07:00:00Z,27-017-7417,0.01,46.713694,-92.511722,52.55,PPM
2015-08-18T08:00:00Z,27-017-7417,0.01,46.713694,-92.511722,50.84,PPM
2015-08-18T09:00:00Z,27-017-7417,0.01,46.713694,-92.511722,50.91,PPM
2015-08-18T10:00:00Z,27-017-7417,0.009,46.713694,-92.511722,52,PPM
2015-08-18T11:00:00Z,27-017-7417,0.008,46.713694,-92.511722,48.86,PPM
2015-08-18T12:00:00Z,27-017-7417,0.008,46.713694,-92.511722,52.55,PPM
2015-08-18T13:00:00Z,27-017-7417,0.01,46.713694,-92.511722,57.33,PPM
2015-08-18T14:00:00Z,27-017-7417,0.017,46.713694,-92.511722,62.78,PPM
2015-08-18T15:00:00Z,27-017-7417,0.02,46.713694,-92.511722,63.89,PPM
2015-08-18T16:00:00Z,27-017-7417,0.02,46.713694,-92.511722,64.01,PPM
2015-08-18T17:00:00Z,27-017-7417,0.019,46.713694,-92.511722,64.2,PPM
2015-08-18T18:00:00Z,27-017-7417,0.022,46.713694,-92.511722,65.67,PPM
2015-08-18T19:00:00Z,27-017-7417,0.024,46.713694,-92.511722,65.5,PPM
2015-08-18T20:00:00Z,27-017-7417,0.022,46.713694,-92.511722,63.72,PPM
2015-08-18T21:00:00Z,27-017-7417,0.019,46.713694,-92.511722,61.01,PPM
2015-08-18T22:00:00Z,27-017-7417,0.017,46.713694,-92.511722,57.71,PPM
2015-08-18T23:00:00Z,27-017-7417,0.018,46.713694,-92.511722,57.38,PPM
2015-08-19T00:00:00Z,27-017-7417,0.018,46.713694,-92.511722,57.04,PPM
2015-08-19T01:00:00Z,27-017-7417,0.019,46.713694,-92.511722,56.99,PPM
2015-08-19T02:00:00Z,27-017-7417,0.022,46.713694,-92.511722,55.42,PPM
2015-08-19T03:00:00Z,27-017-7417,0.021,46.713694,-92.511722,55.31,PPM
2015-08-19T04:00:00Z,27-017-7417,0.02,46.713694,-92.511722,55.32,PPM
2015-08-19T05:00:00Z,27-017-7417,0.018,46.713694,-92.511722,56.81,PPM
2015-08-19T06:00:00Z,27-017-7417,0.016,46.713694,-92.511722,58.16,PPM
2015-08-19T07:00:00Z,27-017-7417,0.016,46.713694,-92.511722,56.64,PPM
2015-08-19T08:00:00Z,27-017-7417,0.015,46.713694,-92.511722,56.66,PPM
2015-08-19T09:00:00Z,27-017-7417,0.014,46.713694,-92.511722,56.57,PPM
2015-08-19T10:00:00Z,27-017-7417,0.015,46.713694,-92.511722,56.55,PPM
2015-08-19T11:00:00Z,27-017-7417,0.014,46.713694,-92.511722,56.53,PPM
2015-08-19T12:00:00Z,27-017-7417,0.013,46.713694,-92.511722,56.57,PPM
2015-08-19T13:00:00Z,27-017-7417,0.012,46.713694,-92.511722,56.64,PPM
2015-08-19T14:00:00Z,27-017-7417,0.012,46.713694,-92.511722,55.23,PPM
2015-08-19T15:00:00Z,27-017-7417,0.014,46.713694,-92.511722,56.75,PPM
2015-08-19T16:00:00Z,27-017-7417,0.014,46.713694,-92.511722,56.75,PPM
2015-08-19T17:00:00Z,27-017-7417,0.015,46.713694,-92.511722,56.9,PPM
2015-08-19T18:00:00Z,27-017-7417,0.015,46.713694,-92.511722,57.24,PPM
2015-08-19T19:00:00Z,27-017-7417,0.014,46.713694,-92.511722,57.39,PPM
2015-08-19T20:00:00Z,27-017-7417,0.015,46.713694,-92.511722,60.39,PPM
2015-08-19T21:00:00Z,27-017-7417,0.015,46.713694,-92.511722,57.56,PPM
2015-08-19T22:00:00Z,27-017-7417,0.016,46.713694,-92.511722,57.5,PPM
2015-08-19T23:00:00Z,27-017-7417,0.018,46.713694,-92.511722,55.74,PPM
2015-08-20T00:00:00Z,27-017-7417,0.02,46.713694,-92.511722,55.42,PPM
2015-08-20T01:00:00Z,27-017-7417,0.021,46.713694,-92.511722,54.49,PPM
2015-08-20T02:00:00Z,27-017-7417,0.022,46.713694,-92.511722,54.26,PPM
2015-08-20T03:00:00Z,27-017-7417,0.022,46.713694,-92.511722,54.13,PPM
2015-08-20T04:00:00Z,27-017-7417,0.021,46.713694,-92.511722,52.54,PPM
2015-08-20T05:00:00Z,27-017-7417,0.021,46.713694,-92.511722,52.44,PPM
2015-08-20T06:00:00Z,27-017-7417,0.022,46.713694,-92.511722,52.34,PPM
2015-08-20T07:00:00Z,27-017-7417,0.022,46.713694,-92.511722,52.28,PPM
2015-08-20T08:00:00Z,27-017-7417,0.022,46.713694,-92.511722,52.27,PPM
2015-08-20T09:00:00Z,27-017-7417,0.022,46.713694,-92.511722,52.13,PPM
2015-08-20T10:00:00Z,27-017-7417,0.021,46.713694,-92.511722,52.15,PPM
2015-08-20T11:00:00Z,27-017-7417,0.021,46.713694,-92.511722,52.02,PPM
2015-08-20T12:00:00Z,27-017-7417,0.021,46.713694,-92.511722,52.09,PPM
2015-08-20T16:00:00Z,27-017-7417,0.025,46.713694,-92.511722,57.37,PPM
2015-08-20T17:00:00Z,27-017-7417,0.028,46.713694,-92.511722,59.21,PPM
2015-08-20T18:00:00Z,27-017-7417,0.029,46.713694,-92.511722,61.13,PPM
2015-08-20T19:00:00Z,27-017-7417,0.029,46.713694,-92.511722,63.72,PPM
2015-08-20T20:00:00Z,27-017-7417,0.03,46.713694,-92.511722,65.75,PPM
2015-08-20T21:00:00Z,27-017-7417,0.029,46.713694,-92.511722,67.39,PPM
2015-08-20T22:00:00Z,27-017-7417,0.028,46.713694,-92.511722,69.16,PPM
2015-08-20T23:00:00Z,27-017-7417,0.026,46.713694,-92.511722,67.42,PPM
2015-08-21T00:00:00Z,27-017-7417,0.024,46.713694,-92.511722,65.49,PPM
2015-08-21T01:00:00Z,27-017-7417,0.009,46.713694,-92.511722,59.19,PPM
2015-08-21T02:00:00Z,27-017-7417,0.003,46.713694,-92.511722,54.4,PPM
2015-08-21T03:00:00Z,27-017-7417,0.001,46.713694,-92.511722,52.26,PPM
2015-08-21T05:00:00Z,27-017-7417,0.001,46.713694,-92.511722,50.17,PPM
2015-08-21T06:00:00Z,27-017-7417,0.01,46.713694,-92.511722,53.19,PPM
2015-08-21T07:00:00Z,27-017-7417,0.013,46.713694,-92.511722,52.96,PPM
2015-08-21T08:00:00Z,27-017-7417,0.01,46.713694,-92.511722,51.41,PPM
2015-08-21T09:00:00Z,27-017-7417,0.012,46.713694,-92.511722,51.23,PPM
2015-08-21T10:00:00Z,27-017-7417,0.014,46.713694,-92.511722,51.33,PPM
2015-08-21T11:00:00Z,27-017-7417,0.014,46.713694,-92.511722,51.48,PPM
2015-08-21T12:00:00Z,27-017-7417,0.014,46.713694,-92.511722,52.1,PPM
2015-08-21T13:00:00Z,27-017-7417,0.013,46.713694,-92.511722,55.71,PPM
2015-08-21T14:00:00Z,27-017-7417,0.02,46.713694,-92.511722,62.59,PPM
2015-08-21T15:00:00Z,27-017-7417,0.024,46.713694,-92.511722,65.47,PPM
2015-08-21T16:00:00Z,27-017-7417,0.028,46.713694,-92.511722,68.91,PPM
2015-08-21T17:00:00Z,27-017-7417,0.031,46.713694,-92.511722,70.74,PPM
2015-08-21T18:00:00Z,27-017-7417,0.032,46.713694,-92.511722,71.06,PPM
2015-08-21T19:00:00Z,27-017-7417,0.035,46.713694,-92.511722,71.76,PPM
2015-08-21T20:00:00Z,27-017-7417,0.037,46.713694,-92.511722,71.78,PPM
2015-08-21T21:00:00Z,27-017-7417,0.039,46.713694,-92.511722,71.75,PPM
2015-08-21T22:00:00Z,27-017-7417,0.04,46.713694,-92.511722,71.57,PPM
2015-08-21T23:00:00Z,27-017-7417,0.04,46.713694,-92.511722,71.43,PPM
2015-08-22T00:00:00Z,27-017-7417,0.037,46.713694,-92.511722,70.26,PPM
2015-08-22T01:00:00Z,27-017-7417,0.032,46.713694,-92.511722,66.61,PPM
2015-08-22T02:00:00Z,27-017-7417,0.025,46.713694,-92.511722,65.05,PPM
2015-08-22T03:00:00Z,27-017-7417,0.021,46.713694,-92.511722,62.65,PPM
2015-08-22T04:00:00Z,27-017-7417,0.028,46.713694,-92.511722,64.72,PPM
2015-08-22T05:00:00Z,27-017-7417,0.03,46.713694,-92.511722,63.11,PPM
2015-08-22T06:00:00Z,27-017-7417,0.03,46.713694,-92.511722,62.89,PPM
2015-08-22T07:00:00Z,27-017-7417,0.029,46.713694,-92.511722,62.83,PPM
2015-08-22T08:00:00Z,27-017-7417,0.027,46.713694,-92.511722,62.08,PPM
2015-08-22T09:00:00Z,27-017-7417,0.027,46.713694,-92.511722,62.11,PPM
2015-08-22T10:00:00Z,27-017-7417,0.026,46.713694,-92.511722,62.21,PPM
2015-08-22T11:00:00Z,27-017-7417,0.027,46.713694,-92.511722,62.25,PPM
2015-08-22T12:00:00Z,27-017-7417,0.026,46.713694,-92.511722,62.47,PPM
2015-08-22T13:00:00Z,27-017-7417,0.027,46.713694,-92.511722,63.85,PPM
2015-08-22T14:00:00Z,27-017-7417,0.027,46.713694,-92.511722,67.26,PPM
2015-08-22T15:00:00Z,27-017-7417,0.03,46.713694,-92.511722,69.58,PPM
2015-08-22T16:00:00Z,27-017-7417,0.035,46.713694,-92.511722,72.18,PPM
2015-08-22T17:00:00Z,27-017-7417,0.037,46.713694,-92.511722,74.3,PPM
2015-08-22T18:00:00Z,27-017-7417,0.037,46.713694,-92.511722,73.06,PPM
2015-08-22T19:00:00Z,27-017-7417,0.036,46.713694,-92.511722,74.86,PPM
2015-08-22T20:00:00Z,27-017-7417,0.035,46.713694,-92.511722,73.43,PPM
2015-08-22T21:00:00Z,27-017-7417,0.034,46.713694,-92.511722,73.53,PPM
2015-08-22T22:00:00Z,27-017-7417,0.035,46.713694,-92.511722,74.79,PPM
2015-08-22T23:00:00Z,27-017-7417,0.036,46.713694,-92.511722,73.02,PPM
2015-08-23T00:00:00Z,27-017-7417,0.036,46.713694,-92.511722,71.94,PPM
2015-08-23T01:00:00Z,27-017-7417,0.034,46.713694,-92.511722,70.1,PPM
2015-08-23T02:00:00Z,27-017-7417,0.035,46.713694,-92.511722,68.29,PPM
2015-08-23T03:00:00Z,27-017-7417,0.033,46.713694,-92.511722,66.17,PPM
2015-08-23T04:00:00Z,27-017-7417,0.02,46.713694,-92.511722,64.42,PPM
2015-08-23T05:00:00Z,27-017-7417,0.02,46.713694,-92.511722,63.06,PPM
2015-08-23T06:00:00Z,27-017-7417,0.02,46.713694,-92.511722,61.1,PPM
2015-08-23T07:00:00Z,27-017-7417,0.016,46.713694,-92.511722,56.19,PPM
2015-08-23T09:00:00Z,27-017-7417,0.015,46.713694,-92.511722,54.81,PPM
2015-08-23T10:00:00Z,27-017-7417,0.014,46.713694,-92.511722,54.43,PPM
2015-08-23T11:00:00Z,27-017-7417,0.013,46.713694,-92.511722,54.34,PPM
2015-08-23T12:00:00Z,27-017-7417,0.013,46.713694,-92.511722,54.26,PPM
2015-08-23T13:00:00Z,27-017-7417,0.013,46.713694,-92.511722,55.07,PPM
2015-08-23T14:00:00Z,27-017-7417,0.011,46.713694,-92.511722,56.81,PPM
2015-08-23T15:00:00Z,27-017-7417,0.012,46.713694,-92.511722,57.16,PPM
2015-08-23T16:00:00Z,27-017-7417,0.012,46.713694,-92.511722,57.38,PPM
2015-08-23T17:00:00Z,27-017-7417,0.012,46.713694,-92.511722,57.46,PPM
2015-08-23T18:00:00Z,27-017-7417,0.012,46.713694,-92.511722,57.71,PPM
2015-08-23T19:00:00Z,27-017-7417,0.012,46.713694,-92.511722,55.99,PPM
2015-08-23T20:00:00Z,27-017-7417,0.012,46.713694,-92.511722,55.88,PPM
2015-08-23T21:00:00Z,27-017-7417,0.013,46.713694,-92.511722,57.36,PPM
2015-08-23T22:00:00Z,27-017-7417,0.013,46.713694,-92.511722,57.51,PPM
2015-08-23T23:00:00Z,27-017-7417,0.014,46.713694,-92.511722,57.53,PPM
2015-08-24T00:00:00Z,27-017-7417,0.015,46.713694,-92.511722,59.01,PPM
2015-08-24T01:00:00Z,27-017-7417,0.016,46.713694,-92.511722,59.09,PPM
2015-08-24T02:00:00Z,27-017-7417,0.02,46.713694,-92.511722,57.35,PPM
2015-08-24T03:00:00Z,27-017-7417,0.018,46.713694,-92.511722,56.86,PPM
2015-08-24T04:00:00Z,27-017-7417,0.022,46.713694,-92.511722,55.33,PPM
2015-08-24T05:00:00Z,27-017-7417,0.025,46.713694,-92.511722,54.33,PPM
2015-08-24T06:00:00Z,27-017-7417,0.029,46.713694,-92.511722,52.53,PPM
2015-08-24T07:00:00Z,27-017-7417,0.028,46.713694,-92.511722,52.2,PPM
2015-08-24T08:00:00Z,27-017-7417,0.027,46.713694,-92.511722,50.34,PPM
2015-08-24T09:00:00Z,27-017-7417,0.027,46.713694,-92.511722,48.83,PPM
2015-08-24T10:00:00Z,27-017-7417,0.025,46.713694,-92.511722,48.63,PPM
2015-08-24T11:00:00Z,27-017-7417,0.026,46.713694,-92.511722,48.57,PPM
2015-08-24T12:00:00Z,27-017-7417,0.024,46.713694,-92.511722,48.57,PPM
2015-08-24T13:00:00Z,27-017-7417,0.023,46.713694,-92.511722,48.67,PPM
2015-08-24T14:00:00Z,27-017-7417,0.023,46.713694,-92.511722,48.86,PPM
2015-08-24T15:00:00Z,27-017-7417,0.024,46.713694,-92.511722,51.85,PPM
2015-08-24T16:00:00Z,27-017-7417,0.024,46.713694,-92.511722,53.64,PPM
2015-08-24T17:00:00Z,27-017-7417,0.023,46.713694,-92.511722,52.54,PPM
2015-08-24T18:00:00Z,27-017-7417,0.02,46.713694,-92.511722,54.39,PPM
2015-08-24T19:00:00Z,27-017-7417,0.02,46.713694,-92.511722,55.3,PPM
2015-08-24T20:00:00Z,27-017-7417,0.021,46.713694,-92.511722,55.43,PPM
2015-08-24T21:00:00Z,27-017-7417,0.022,46.713694,-92.511722,55.42,PPM
2015-08-24T22:00:00Z,27-017-7417,0.022,46.713694,-92.511722,55.31,PPM
2015-08-24T23:00:00Z,27-017-7417,0.022,46.713694,-92.511722,55.1,PPM
2015-08-25T00:00:00Z,27-017-7417,0.022,46.713694,-92.511722,54.3,PPM
2015-08-25T01:00:00Z,27-017-7417,0.021,46.713694,-92.511722,54.17,PPM
2015-08-25T02:00:00Z,27-017-7417,0.021,46.713694,-92.511722,54.09,PPM
2015-08-25T03:00:00Z,27-017-7417,0.02,46.713694,-92.511722,52.54,PPM
2015-08-25T04:00:00Z,27-017-7417,0.019,46.713694,-92.511722,52.52,PPM
2015-08-25T05:00:00Z,27-017-7417,0.018,46.713694,-92.511722,52.38,PPM
2015-08-25T06:00:00Z,27-017-7417,0.017,46.713694,-92.511722,52.26,PPM
2015-08-25T07:00:00Z,27-017-7417,0.016,46.713694,-92.511722,52.1,PPM
2015-08-25T08:00:00Z,27-017-7417,0.015,46.713694,-92.511722,50.62,PPM
2015-08-25T09:00:00Z,27-017-7417,0.015,46.713694,-92.511722,52.05,PPM
2015-08-25T10:00:00Z,27-017-7417,0.013,46.713694,-92.511722,51.99,PPM
2015-08-25T11:00:00Z,27-017-7417,0.013,46.713694,-92.511722,51.92,PPM
2015-08-25T12:00:00Z,27-017-7417,0.013,46.713694,-92.511722,51.99,PPM
2015-08-25T13:00:00Z,27-017-7417,0.014,46.713694,-92.511722,52.29,PPM
2015-08-25T14:00:00Z,27-017-7417,0.021,46.713694,-92.511722,54.12,PPM
2015-08-25T15:00:00Z,27-017-7417,0.022,46.713694,-92.511722,55.23,PPM
2015-08-25T16:00:00Z,27-017-7417,0.023,46.713694,-92.511722,57.13,PPM
2015-08-25T17:00:00Z,27-017-7417,0.02,46.713694,-92.511722,59.03,PPM
2015-08-25T18:00:00Z,27-017-7417,0.022,46.713694,-92.511722,62.51,PPM
2015-08-25T19:00:00Z,27-017-7417,0.026,46.713694,-92.511722,63.5,PPM
2015-08-25T20:00:00Z,27-017-7417,0.024,46.713694,-92.511722,63.98,PPM
2015-08-25T21:00:00Z,27-017-7417,0.027,46.713694,-92.511722,65.76,PPM
2015-08-25T22:00:00Z,27-017-7417,0.026,46.713694,-92.511722,65.66,PPM
2015-08-25T23:00:00Z,27-017-7417,0.026,46.713694,-92.511722,65.37,PPM
2015-08-26T00:00:00Z,27-017-7417,0.021,46.713694,-92.511722,63.36,PPM
2015-08-26T01:00:00Z,27-017-7417,0.014,46.713694,-92.511722,58.56,PPM
2015-08-26T02:00:00Z,27-017-7417,0.005,46.713694,-92.511722,54.67,PPM
2015-08-26T03:00:00Z,27-017-7417,0.001,46.713694,-92.511722,51.81,PPM
2015-08-26T04:00:00Z,27-017-7417,0,46.713694,-92.511722,48.44,PPM
2015-08-26T05:00:00Z,27-017-7417,0.003,46.713694,-92.511722,46.82,PPM
2015-08-26T06:00:00Z,27-017-7417,0.005,46.713694,-92.511722,48.07,PPM
2015-08-26T07:00:00Z,27-017-7417,0.005,46.713694,-92.511722,46.6,PPM
2015-08-26T08:00:00Z,27-017-7417,0.007,46.713694,-92.511722,46.34,PPM
2015-08-26T09:00:00Z,27-017-7417,0.009,46.713694,-92.511722,46.05,PPM
2015-08-26T10:00:00Z,27-017-7417,0.008,46.713694,-92.511722,45.16,PPM
2015-08-26T11:00:00Z,27-017-7417,0.005,46.713694,-92.511722,44.97,PPM
2015-08-26T12:00:00Z,27-017-7417,0.003,46.713694,-92.511722,46.06,PPM
2015-08-26T16:00:00Z,27-017-7417,0.021,46.713694,-92.511722,62.91,PPM
2015-08-26T17:00:00Z,27-017-7417,0.024,46.713694,-92.511722,65.57,PPM
2015-08-26T18:00:00Z,27-017-7417,0.029,46.713694,-92.511722,67.53,PPM
2015-08-26T19:00:00Z,27-017-7417,0.033,46.713694,-92.511722,69.61,PPM
2015-08-26T20:00:00Z,27-017-7417,0.034,46.713694,-92.511722,71.35,PPM
2015-08-26T21:00:00Z,27-017-7417,0.034,46.713694,-92.511722,71.66,PPM
2015-08-26T22:00:00Z,27-017-7417,0.033,46.713694,-92.511722,71.57,PPM
2015-08-26T23:00:00Z,27-017-7417,0.027,46.713694,-92.511722,70.01,PPM
2015-08-27T00:00:00Z,27-017-7417,0.025,46.713694,-92.511722,66.11,PPM
2015-08-27T01:00:00Z,27-017-7417,0.005,46.713694,-92.511722,60.7,PPM
2015-08-27T02:00:00Z,27-017-7417,0.002,46.713694,-92.511722,56.89,PPM
2015-08-27T03:00:00Z,27-017-7417,0.004,46.713694,-92.511722,54.95,PPM
2015-08-27T04:00:00Z,27-017-7417,0.006,46.713694,-92.511722,54.31,PPM
2015-08-27T05:00:00Z,27-017-7417,0.006,46.713694,-92.511722,51.7,PPM
2015-08-27T06:00:00Z,27-017-7417,0.003,46.713694,-92.511722,49.87,PPM
2015-08-27T07:00:00Z,27-017-7417,0.003,46.713694,-92.511722,46.66,PPM
2015-08-27T08:00:00Z,27-017-7417,0.001,46.713694,-92.511722,46.52,PPM
2015-08-27T09:00:00Z,27-017-7417,0,46.713694,-92.511722,46.47,PPM
2015-08-27T10:00:00Z,27-017-7417,0,46.713694,-92.511722,46.33,PPM
2015-08-27T11:00:00Z,27-017-7417,0.002,46.713694,-92.511722,46.26,PPM
2015-08-27T12:00:00Z,27-017-7417,0.001,46.713694,-92.511722,46.46,PPM
2015-08-27T13:00:00Z,27-017-7417,0.007,46.713694,-92.511722,52.22,PPM
2015-08-27T14:00:00Z,27-017-7417,0.011,46.713694,-92.511722,57.03,PPM
2015-08-27T15:00:00Z,27-017-7417,0.014,46.713694,-92.511722,62.23,PPM
2015-08-27T16:00:00Z,27-017-7417,0.019,46.713694,-92.511722,63.88,PPM
2015-08-27T17:00:00Z,27-017-7417,0.025,46.713694,-92.511722,68.55,PPM
2015-08-27T18:00:00Z,27-017-7417,0.032,46.713694,-92.511722,70.38,PPM
2015-08-27T19:00:00Z,27-017-7417,0.034,46.713694,-92.511722,70.71,PPM
2015-08-27T20:00:00Z,27-017-7417,0.037,46.713694,-92.511722,71.44,PPM
2015-08-27T21:00:00Z,27-017-7417,0.035,46.713694,-92.511722,70.61,PPM
2015-08-27T22:00:00Z,27-017-7417,0.034,46.713694,-92.511722,70.49,PPM
2015-08-27T23:00:00Z,27-017-7417,0.027,46.713694,-92.511722,68.63,PPM
2015-08-28T00:00:00Z,27-017-7417,0.018,46.713694,-92.511722,63.74,PPM
2015-08-28T01:00:00Z,27-017-7417,0.017,46.713694,-92.511722,61.14,PPM
2015-08-28T02:00:00Z,27-017-7417,0.014,46.713694,-92.511722,59.49,PPM
2015-08-28T03:00:00Z,27-017-7417,0.014,46.713694,-92.511722,59.36,PPM
2015-08-28T04:00:00Z,27-017-7417,0.016,46.713694,-92.511722,57.79,PPM
2015-08-28T05:00:00Z,27-017-7417,0.014,46.713694,-92.511722,57.69,PPM
2015-08-28T06:00:00Z,27-017-7417,0.014,46.713694,-92.511722,57.65,PPM
2015-08-28T07:00:00Z,27-017-7417,0.018,46.713694,-92.511722,58.66,PPM
2015-08-28T08:00:00Z,27-017-7417,0.016,46.713694,-92.511722,58.75,PPM
2015-08-28T09:00:00Z,27-017-7417,0.014,46.713694,-92.511722,58.69,PPM
2015-08-28T10:00:00Z,27-017-7417,0.013,46.713694,-92.511722,60.23,PPM
2015-08-28T11:00:00Z,27-017-7417,0.015,46.713694,-92.511722,60.17,PPM
2015-08-28T12:00:00Z,27-017-7417,0.017,46.713694,-92.511722,60.35,PPM
2015-08-28T13:00:00Z,27-017-7417,0.017,46.713694,-92.511722,60.78,PPM
2015-08-28T14:00:00Z,27-017-7417,0.019,46.713694,-92.511722,62.9,PPM
2015-08-28T15:00:00Z,27-017-7417,0.022,46.713694,-92.511722,64.18,PPM
2015-08-28T16:00:00Z,27-017-7417,0.031,46.713694,-92.511722,69.62,PPM
2015-08-28T17:00:00Z,27-017-7417,0.037,46.713694,-92.511722,72.51,PPM
2015-08-28T18:00:00Z,27-017-7417,0.04,46.713694,-92.511722,76.32,PPM
2015-08-28T19:00:00Z,27-017-7417,0.038,46.713694,-92.511722,77.91,PPM
2015-08-28T20:00:00Z,27-017-7417,0.042,46.713694,-92.511722,78.44,PPM
2015-08-28T21:00:00Z,27-017-7417,0.044,46.713694,-92.511722,78.5,PPM
2015-08-28T22:00:00Z,27-017-7417,0.051,46.713694,-92.511722,78.28,PPM
2015-08-28T23:00:00Z,27-017-7417,0.048,46.713694,-92.511722,74.79,PPM
2015-08-29T00:00:00Z,27-017-7417,0.043,46.713694,-92.511722,72,PPM
2015-08-29T01:00:00Z,27-017-7417,0.04,46.713694,-92.511722,68.37,PPM
2015-08-29T02:00:00Z,27-017-7417,0.042,46.713694,-92.511722,67.97,PPM
2015-08-29T03:00:00Z,27-017-7417,0.039,46.713694,-92.511722,66.08,PPM
2015-08-29T04:00:00Z,27-017-7417,0.04,46.713694,-92.511722,64.27,PPM
2015-08-29T05:00:00Z,27-017-7417,0.038,46.713694,-92.511722,63.17,PPM
2015-08-29T06:00:00Z,27-017-7417,0.036,46.713694,-92.511722,61.23,PPM
2015-08-29T07:00:00Z,27-017-7417,0.034,46.713694,-92.511722,59.36,PPM
2015-08-29T08:00:00Z,27-017-7417,0.031,46.713694,-92.511722,59.2,PPM
2015-08-29T09:00:00Z,27-017-7417,0.032,46.713694,-92.511722,59.13,PPM
2015-08-29T10:00:00Z,27-017-7417,0.034,46.713694,-92.511722,58.9,PPM
2015-08-29T11:00:00Z,27-017-7417,0.031,46.713694,-92.511722,57.43,PPM
2015-08-29T12:00:00Z,27-017-7417,0.031,46.713694,-92.511722,57.43,PPM
2015-08-29T13:00:00Z,27-017-7417,0.031,46.713694,-92.511722,59.15,PPM
2015-08-29T14:00:00Z,27-017-7417,0.032,46.713694,-92.511722,60.98,PPM
2015-08-29T15:00:00Z,27-017-7417,0.034,46.713694,-92.511722,63.81,PPM
2015-08-29T16:00:00Z,27-017-7417,0.037,46.713694,-92.511722,65.93,PPM
2015-08-29T17:00:00Z,27-017-7417,0.037,46.713694,-92.511722,67.94,PPM
2015-08-29T18:00:00Z,27-017-7417,0.037,46.713694,-92.511722,69.94,PPM
2015-08-29T19:00:00Z,27-017-7417,0.036,46.713694,-92.511722,71.78,PPM
2015-08-29T20:00:00Z,27-017-7417,0.035,46.713694,-92.511722,72.12,PPM
2015-08-29T21:00:00Z,27-017-7417,0.035,46.713694,-92.511722,72.03,PPM
2015-08-29T22:00:00Z,27-017-7417,0.036,46.713694,-92.511722,72.72,PPM
2015-08-29T23:00:00Z,27-017-7417,0.036,46.713694,-92.511722,71.83,PPM
2015-08-30T00:00:00Z,27-017-7417,0.034,46.713694,-92.511722,69.97,PPM
2015-08-30T01:00:00Z,27-017-7417,0.029,46.713694,-92.511722,66.28,PPM
2015-08-30T02:00:00Z,27-017-7417,0.029,46.713694,-92.511722,65.87,PPM
2015-08-30T03:00:00Z,27-017-7417,0.027,46.713694,-92.511722,64.13,PPM
2015-08-30T04:00:00Z,27-017-7417,0.028,46.713694,-92.511722,63.86,PPM
