SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day
27-137-7001,2018-04-09,2,11,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,09
27-137-7001,2018-04-10,0,11,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,10
27-137-7001,2018-04-11,0,54,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,11
27-137-7001,2018-04-12,2,12,40.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,12
27-137-7001,2018-04-13,4,8,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,4,13
27-137-7001,2018-04-14,2,8,29,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,14
27-137-7001,2018-04-15,3,9,23.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,4,15
27-137-7001,2018-04-16,0,10,26.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,16
27-137-7001,2018-04-17,2,10,36.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,17
27-137-7001,2018-04-18,5,11,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,4,18
27-137-7001,2018-04-19,3,13,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,4,19
27-137-7001,2018-04-20,1,19,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,20
27-137-7001,2018-04-21,4,14,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,4,21
27-137-7001,2018-04-22,2,12,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,22
27-137-7001,2018-04-23,0,10,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,23
27-137-7001,2018-04-24,0,10,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,24
27-137-7001,2018-04-25,4,9,41.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,4,25
27-137-7001,2018-04-26,5,7,41,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,4,26
27-137-7001,2018-04-27,3,9,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,4,27
27-137-7001,2018-04-28,0,11,38,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,28
27-137-7001,2018-04-29,0,8,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,29
27-137-7001,2018-04-30,3,8,38.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,4,30
27-137-7001,2018-05-01,0,6,41.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,01
27-137-7001,2018-05-02,1,9,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,02
27-137-7001,2018-05-03,0,11,47,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,03
27-137-7001,2018-05-04,0,12,53,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,04
27-137-7001,2018-05-05,8,10,47,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2018,5,05
27-137-7001,2018-05-06,14,10,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T14:00:00Z,88101,2018,5,06
27-137-7001,2018-05-07,1,12,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,07
27-137-7001,2018-05-08,0,18,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,08
27-137-7001,2018-05-09,1,10,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,09
27-137-7001,2018-05-10,0,13,59,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,10
27-137-7001,2018-05-11,16,8,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T16:00:00Z,88101,2018,5,11
27-137-7001,2018-05-12,0,10,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,12
27-137-7001,2018-05-13,0,8,53,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,13
27-137-7001,2018-05-14,3,11,50,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,5,14
27-137-7001,2018-05-15,1,7,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,15
27-137-7001,2018-05-16,0,10,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,16
27-137-7001,2018-05-17,4,14,63.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,5,17
27-137-7001,2018-05-18,1,22,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,18
27-137-7001,2018-05-19,3,16,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,5,19
27-137-7001,2018-05-20,10,17,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2018,5,20
27-137-7001,2018-05-21,3,11,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,5,21
27-137-7001,2018-05-22,0,10,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,22
27-137-7001,2018-05-23,0,14,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,23
27-137-7001,2018-05-24,4,14,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,5,24
27-137-7001,2018-05-25,6,15,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,5,25
27-137-7001,2018-05-26,0,20,83.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,26
27-137-7001,2018-05-27,0,18,65,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,27
27-137-7001,2018-05-28,5,11,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,5,28
27-137-7001,2018-05-29,0,9,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,29
27-137-7001,2018-05-30,0,17,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,30
27-137-7001,2018-05-31,3,15,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,5,31
27-137-7001,2018-06-01,0,12,71,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,01
27-137-7001,2018-06-02,2,9,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,02
27-137-7001,2018-06-03,0,10,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,03
27-137-7001,2018-06-04,6,18,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,6,04
27-137-7001,2018-06-05,4,17,65,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,05
27-137-7001,2018-06-06,4,15,75.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,06
27-137-7001,2018-06-07,4,10,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,07
27-137-7001,2018-06-08,0,11,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,08
27-137-7001,2018-06-09,4,13,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,09
27-137-7001,2018-06-10,0,11,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,10
27-137-7001,2018-06-11,3,11,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,6,11
27-137-7001,2018-06-12,1,13,56,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,12
27-137-7001,2018-06-13,0,11,71,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,13
27-137-7001,2018-06-14,3,12,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,6,14
27-137-7001,2018-06-15,0,14,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,15
27-137-7001,2018-06-16,3,11,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,6,16
27-137-7001,2018-06-17,0,9,78.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,17
27-137-7001,2018-06-18,0,10,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,18
27-137-7001,2018-06-19,0,14,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,19
27-137-7001,2018-06-20,4,11,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,20
27-137-7001,2018-06-21,4,11,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,21
27-137-7001,2018-06-22,0,10,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,22
27-137-7001,2018-06-23,0,13,80,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,23
27-137-7001,2018-06-24,4,10,56,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,24
27-137-7001,2018-06-25,0,10,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,25
27-137-7001,2018-06-26,4,7,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,26
27-137-7001,2018-06-27,2,16,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,27
27-137-7001,2018-06-28,2,13,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,28
27-137-7001,2018-06-29,4,7,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,29
27-137-7001,2018-06-30,2,7,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,30
27-137-7001,2018-07-01,0,11,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,01
27-137-7001,2018-07-02,0,12,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,02
27-137-7001,2018-07-03,0,12,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,03
27-137-7001,2018-07-04,6,15,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,7,04
27-137-7001,2018-07-05,4,16,80,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,05
27-137-7001,2018-07-06,2,14,82.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,06
27-137-7001,2018-07-07,6,12,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,7,07
27-137-7001,2018-07-08,2,12,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,08
27-137-7001,2018-07-09,0,8,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,09
27-137-7001,2018-07-10,0,12,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,10
27-137-7001,2018-07-11,0,22,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,11
27-137-7001,2018-07-12,0,14,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,12
27-137-7001,2018-07-13,1,19,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,13
27-137-7001,2018-07-14,4,9,56,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,14
27-137-7001,2018-07-15,1,7,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,15
27-137-7001,2018-07-16,0,10,71,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,16
27-137-7001,2018-07-17,8,10,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2018,7,17
27-137-7001,2018-07-18,4,15,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,18
27-137-7001,2018-07-19,1,16,74,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,19
27-137-7001,2018-07-20,14,16,83,27,137,7001,47.523355,-92.536305,1899-12-31T14:00:00Z,88101,2018,7,20
27-137-7001,2018-07-21,1,27,87.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,21
27-137-7001,2018-07-22,2,18,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,22
27-137-7001,2018-07-23,0,10,74,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,23
27-137-7001,2018-07-24,1,11,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,24
27-137-7001,2018-07-25,0,13,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,25
27-137-7001,2018-07-26,3,21,84.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,7,26
27-137-7001,2018-07-27,2,9,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,27
27-137-7001,2018-07-28,1,9,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,28
27-137-7001,2018-07-29,1,13,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,29
27-137-7001,2018-08-05,14,8,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T14:00:00Z,88101,2018,8,05
27-137-7001,2018-08-06,1,21,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,06
27-137-7001,2018-08-07,0,18,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,07
27-137-7001,2018-08-08,1,15,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,08
27-137-7001,2018-08-09,0,18,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,09
27-137-7001,2018-08-10,2,21,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,10
27-137-7001,2018-08-11,2,8,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,11
27-137-7001,2018-08-12,0,11,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,12
27-137-7001,2018-08-13,3,12,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,13
27-137-7001,2018-08-14,1,9,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,14
27-137-7001,2018-08-15,3,10,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,15
27-137-7001,2018-08-16,1,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,16
27-137-7001,2018-08-17,5,9,59,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,8,17
27-137-7001,2018-08-18,1,12,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,18
27-137-7001,2018-08-19,1,6,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,19
27-137-7001,2018-08-20,4,6,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,8,20
27-137-7001,2018-08-21,0,7,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,21
27-137-7001,2018-08-22,0,9,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,22
27-137-7001,2018-08-23,2,10,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,23
27-137-7001,2018-08-24,1,15,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,24
27-137-7001,2018-08-25,0,12,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,25
27-137-7001,2018-08-26,8,4,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2018,8,26
27-137-7001,2018-08-27,0,7,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,27
27-137-7001,2018-08-28,3,10,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,28
27-137-7001,2018-08-29,8,6,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2018,8,29
27-137-7001,2018-08-30,3,7,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,30
27-137-7001,2018-08-31,0,5,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,31
27-137-7001,2018-09-01,1,6,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,01
27-137-7001,2018-09-02,0,8,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,02
27-137-7001,2018-09-03,0,4,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,03
27-137-7001,2018-09-04,4,6,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,9,04
27-137-7001,2018-09-05,6,3,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,9,05
27-137-7001,2018-09-06,3,7,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,06
27-137-7001,2018-09-07,4,9,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,9,07
27-137-7001,2018-09-08,4,8,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,9,08
27-137-7001,2018-09-09,0,11,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,09
27-137-7001,2018-09-10,0,5,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,10
27-137-7001,2018-09-11,4,5,49.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,9,11
27-137-7001,2018-09-12,5,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,9,12
27-137-7001,2018-09-13,0,11,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,13
27-137-7001,2018-09-14,0,7,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,14
27-137-7001,2018-09-15,1,4,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,15
27-137-7001,2018-09-16,2,10,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,16
27-137-7001,2018-09-17,3,10,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,17
27-137-7001,2018-09-18,3,5,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,18
27-137-7001,2018-09-19,0,15,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,19
27-137-7001,2018-09-20,0,11,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,20
27-137-7001,2018-09-21,0,8,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,21
27-137-7001,2018-09-22,0,8,71,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,22
27-137-7001,2018-09-23,1,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,23
27-137-7001,2018-09-24,0,9,63.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,24
27-137-7001,2018-09-25,2,15,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,25
27-137-7001,2018-09-26,0,13,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,26
27-137-7001,2018-09-27,3,16,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,27
27-137-7001,2018-09-28,0,22,77.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,28
27-137-7001,2018-09-29,0,5,53,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,29
27-137-7001,2018-09-30,0,5,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,30
27-137-7001,2018-10-01,0,6,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,01
27-137-7001,2018-10-02,0,13,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,02
27-137-7001,2018-10-03,3,11,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,03
27-137-7001,2018-10-04,3,5,39.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,04
27-137-7001,2018-10-05,6,4,47,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,10,05
27-137-7001,2018-10-06,1,11,53,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,06
27-137-7001,2018-10-07,4,7,45.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,10,07
27-137-7001,2018-10-08,1,5,47.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,08
27-137-7001,2018-10-09,3,7,45.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,09
27-137-7001,2018-10-10,1,8,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,10
27-137-7001,2018-10-11,5,10,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,10,11
27-137-7001,2018-10-12,1,12,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,12
27-137-7001,2018-10-13,6,10,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,10,13
27-137-7001,2018-10-14,1,10,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,14
27-137-7001,2018-10-15,0,7,56,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,15
27-137-7001,2018-10-16,1,7,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,16
27-137-7001,2018-10-17,0,9,50,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,17
27-137-7001,2018-10-18,0,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,18
27-137-7001,2018-10-19,0,11,61.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,19
27-137-7001,2018-10-20,0,8,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,20
27-137-7001,2018-10-21,3,5,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,21
27-137-7001,2018-10-22,1,7,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,22
27-137-7001,2018-10-23,3,9,56.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,23
27-137-7001,2018-10-24,0,11,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,24
27-137-7001,2018-10-25,3,10,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,25
27-137-7001,2018-10-26,4,15,60.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,10,26
27-137-7001,2018-10-27,2,7,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,10,27
27-137-7001,2018-10-28,4,7,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,10,28
27-137-7001,2018-10-29,0,5,40.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,29
27-137-7001,2018-10-30,2,5,41,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,10,30
27-137-7001,2018-10-31,0,5,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,31
27-137-7554,2016-04-01,3,12,30.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,4,01
27-137-7554,2016-04-02,0,5,20,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,02
27-137-7554,2016-04-03,1,4,28.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,03
27-137-7554,2016-04-04,2,6,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,04
27-137-7554,2016-04-05,1,9,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,05
27-137-7554,2016-04-06,6,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,4,06
27-137-7554,2016-04-07,0,24,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,07
27-137-7554,2016-04-08,2,21,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,08
27-137-7554,2016-04-09,1,7,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,09
27-137-7554,2016-04-10,8,2,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2016,4,10
27-137-7554,2016-04-11,3,6,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,4,11
27-137-7554,2016-04-12,1,7,41,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,12
27-137-7554,2016-04-13,0,6,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,13
